lon,lat,date,analysis_date,n_z_valid_T,dataset
-90.552887,27.126160,2025-06-01,20250601,35,qcobs_profile_orig
-96.471992,24.527849,2025-06-01,20250601,31,qcobs_profile_orig
-85.913620,18.751490,2025-06-01,20250601,41,qcobs_profile_orig
-90.062798,26.897301,2025-06-02,20250601,36,qcobs_profile_orig
-88.838081,26.645550,2025-06-02,20250601,41,qcobs_profile_orig
-89.500137,27.703199,2025-06-02,20250601,33,qcobs_profile_orig
-87.471748,25.451151,2025-06-02,20250601,41,qcobs_profile_orig
-84.088310,23.340010,2025-06-02,20250601,41,qcobs_profile_orig
-89.087662,26.007401,2025-06-02,20250601,41,qcobs_profile_orig
-87.232071,25.168369,2025-06-02,20250601,41,qcobs_profile_orig
-87.770653,28.136810,2025-06-02,20250601,41,qcobs_profile_orig
-94.887611,19.333019,2025-06-03,20250601,40,qcobs_profile_orig
-85.404587,23.519711,2025-06-03,20250601,32,qcobs_profile_orig
-92.888168,20.740780,2025-06-03,20250601,40,qcobs_profile_orig
-88.901131,24.263910,2025-06-03,20250601,41,qcobs_profile_orig
-91.684799,26.440090,2025-06-03,20250601,41,qcobs_profile_orig
-96.472008,22.352400,2025-06-03,20250601,41,qcobs_profile_orig
-94.228928,20.090561,2025-06-04,20250601,38,qcobs_profile_orig
-94.460777,19.697969,2025-06-04,20250601,37,qcobs_profile_orig
-89.361191,28.145630,2025-06-04,20250601,31,qcobs_profile_orig
-88.289146,26.838831,2025-06-04,20250601,41,qcobs_profile_orig
-93.023888,25.205240,2025-06-04,20250601,41,qcobs_profile_orig
-88.833397,26.956110,2025-06-04,20250601,41,qcobs_profile_orig
-87.796898,27.616920,2025-06-04,20250601,41,qcobs_profile_orig
-89.405357,26.973021,2025-06-05,20250601,41,qcobs_profile_orig
-80.567207,23.792450,2025-06-05,20250601,30,qcobs_profile_orig
-86.242348,24.609489,2025-06-05,20250601,40,qcobs_profile_orig
-95.227409,19.294189,2025-05-29,20250602,39,qcobs_profile_orig
-85.495308,23.439550,2025-05-29,20250602,31,qcobs_profile_orig
-93.047394,20.736259,2025-05-29,20250602,40,qcobs_profile_orig
-88.989304,24.226549,2025-05-29,20250602,41,qcobs_profile_orig
-91.811653,26.408970,2025-05-29,20250602,41,qcobs_profile_orig
-96.424026,22.380430,2025-05-29,20250602,41,qcobs_profile_orig
-94.301971,20.061510,2025-05-30,20250602,38,qcobs_profile_orig
-94.632118,19.495930,2025-05-30,20250602,38,qcobs_profile_orig
-89.344193,28.151510,2025-05-30,20250602,31,qcobs_profile_orig
-88.203659,27.143970,2025-05-30,20250602,41,qcobs_profile_orig
-92.752548,25.219900,2025-05-30,20250602,41,qcobs_profile_orig
-88.430779,26.716209,2025-05-30,20250602,41,qcobs_profile_orig
-87.895714,27.577841,2025-05-30,20250602,41,qcobs_profile_orig
-89.740662,26.911480,2025-05-31,20250602,41,qcobs_profile_orig
-80.562187,23.771481,2025-05-31,20250602,29,qcobs_profile_orig
-85.159760,25.191010,2025-05-31,20250602,40,qcobs_profile_orig
-82.197990,18.891750,2025-05-31,20250602,41,qcobs_profile_orig
-90.507698,25.024000,2025-05-31,20250602,39,qcobs_profile_orig
-81.558594,23.559650,2025-06-01,20250602,35,qcobs_profile_orig
-84.213181,23.667080,2025-06-01,20250602,41,qcobs_profile_orig
-90.552887,27.126160,2025-06-01,20250602,35,qcobs_profile_orig
-96.471992,24.527849,2025-06-01,20250602,31,qcobs_profile_orig
-85.913620,18.751490,2025-06-01,20250602,41,qcobs_profile_orig
-90.062798,26.897301,2025-06-02,20250602,36,qcobs_profile_orig
-88.838081,26.645550,2025-06-02,20250602,41,qcobs_profile_orig
-89.500137,27.703199,2025-06-02,20250602,33,qcobs_profile_orig
-87.471748,25.451151,2025-06-02,20250602,41,qcobs_profile_orig
-84.088310,23.340010,2025-06-02,20250602,41,qcobs_profile_orig
-89.087662,26.007401,2025-06-02,20250602,41,qcobs_profile_orig
-87.232071,25.168369,2025-06-02,20250602,41,qcobs_profile_orig
-87.770653,28.136810,2025-06-02,20250602,41,qcobs_profile_orig
-94.887611,19.333019,2025-06-03,20250602,40,qcobs_profile_orig
-85.404587,23.519711,2025-06-03,20250602,32,qcobs_profile_orig
-92.888168,20.740780,2025-06-03,20250602,40,qcobs_profile_orig
-88.901131,24.263910,2025-06-03,20250602,41,qcobs_profile_orig
-91.684799,26.440090,2025-06-03,20250602,41,qcobs_profile_orig
-96.472008,22.352400,2025-06-03,20250602,41,qcobs_profile_orig
-94.228928,20.090561,2025-06-04,20250602,38,qcobs_profile_orig
-94.460777,19.697969,2025-06-04,20250602,37,qcobs_profile_orig
-89.361191,28.145630,2025-06-04,20250602,31,qcobs_profile_orig
-88.289146,26.838831,2025-06-04,20250602,41,qcobs_profile_orig
-93.023888,25.205240,2025-06-04,20250602,41,qcobs_profile_orig
-88.833397,26.956110,2025-06-04,20250602,41,qcobs_profile_orig
-87.796898,27.616920,2025-06-04,20250602,41,qcobs_profile_orig
-89.405357,26.973021,2025-06-05,20250602,41,qcobs_profile_orig
-80.567207,23.792450,2025-06-05,20250602,30,qcobs_profile_orig
-86.242348,24.609489,2025-06-05,20250602,40,qcobs_profile_orig
-94.922897,25.765301,2025-06-06,20250602,35,qcobs_profile_orig
-81.493530,23.547340,2025-06-06,20250602,35,qcobs_profile_orig
-84.186249,23.913160,2025-06-06,20250602,41,qcobs_profile_orig
-90.552818,27.121189,2025-06-06,20250602,35,qcobs_profile_orig
-96.618233,24.333059,2025-06-06,20250602,32,qcobs_profile_orig
-94.301971,20.061510,2025-05-30,20250603,38,qcobs_profile_orig
-94.632118,19.495930,2025-05-30,20250603,38,qcobs_profile_orig
-89.344193,28.151510,2025-05-30,20250603,31,qcobs_profile_orig
-88.203659,27.143970,2025-05-30,20250603,41,qcobs_profile_orig
-92.752548,25.219900,2025-05-30,20250603,41,qcobs_profile_orig
-88.430779,26.716209,2025-05-30,20250603,41,qcobs_profile_orig
-87.895714,27.577841,2025-05-30,20250603,41,qcobs_profile_orig
-89.740662,26.911480,2025-05-31,20250603,41,qcobs_profile_orig
-80.562187,23.771481,2025-05-31,20250603,29,qcobs_profile_orig
-85.159760,25.191010,2025-05-31,20250603,40,qcobs_profile_orig
-82.197990,18.891750,2025-05-31,20250603,41,qcobs_profile_orig
-90.507698,25.024000,2025-05-31,20250603,39,qcobs_profile_orig
-81.558594,23.559650,2025-06-01,20250603,35,qcobs_profile_orig
-84.213181,23.667080,2025-06-01,20250603,41,qcobs_profile_orig
-90.552887,27.126160,2025-06-01,20250603,35,qcobs_profile_orig
-96.471992,24.527849,2025-06-01,20250603,31,qcobs_profile_orig
-85.913620,18.751490,2025-06-01,20250603,41,qcobs_profile_orig
-90.062798,26.897301,2025-06-02,20250603,36,qcobs_profile_orig
-88.838081,26.645550,2025-06-02,20250603,41,qcobs_profile_orig
-89.500137,27.703199,2025-06-02,20250603,33,qcobs_profile_orig
-87.471748,25.451151,2025-06-02,20250603,41,qcobs_profile_orig
-84.088310,23.340010,2025-06-02,20250603,41,qcobs_profile_orig
-89.087662,26.007401,2025-06-02,20250603,41,qcobs_profile_orig
-87.232071,25.168369,2025-06-02,20250603,41,qcobs_profile_orig
-87.770653,28.136810,2025-06-02,20250603,41,qcobs_profile_orig
-94.887611,19.333019,2025-06-03,20250603,40,qcobs_profile_orig
-85.404587,23.519711,2025-06-03,20250603,32,qcobs_profile_orig
-92.888168,20.740780,2025-06-03,20250603,40,qcobs_profile_orig
-88.901131,24.263910,2025-06-03,20250603,41,qcobs_profile_orig
-91.684799,26.440090,2025-06-03,20250603,41,qcobs_profile_orig
-96.472008,22.352400,2025-06-03,20250603,41,qcobs_profile_orig
-94.228928,20.090561,2025-06-04,20250603,38,qcobs_profile_orig
-94.460777,19.697969,2025-06-04,20250603,37,qcobs_profile_orig
-89.361191,28.145630,2025-06-04,20250603,29,qcobs_profile_orig
-88.289146,26.838831,2025-06-04,20250603,41,qcobs_profile_orig
-93.023888,25.205240,2025-06-04,20250603,41,qcobs_profile_orig
-88.833397,26.956110,2025-06-04,20250603,41,qcobs_profile_orig
-87.796898,27.616920,2025-06-04,20250603,41,qcobs_profile_orig
-89.405357,26.973021,2025-06-05,20250603,41,qcobs_profile_orig
-80.567207,23.792450,2025-06-05,20250603,30,qcobs_profile_orig
-86.242348,24.609489,2025-06-05,20250603,40,qcobs_profile_orig
-94.922897,25.765301,2025-06-06,20250603,35,qcobs_profile_orig
-81.493530,23.547340,2025-06-06,20250603,35,qcobs_profile_orig
-84.186249,23.913160,2025-06-06,20250603,41,qcobs_profile_orig
-90.552818,27.121189,2025-06-06,20250603,35,qcobs_profile_orig
-96.618233,24.333059,2025-06-06,20250603,32,qcobs_profile_orig
-89.118698,26.771160,2025-06-07,20250603,41,qcobs_profile_orig
-89.501053,27.708469,2025-06-07,20250603,33,qcobs_profile_orig
-87.876579,25.738810,2025-06-07,20250603,41,qcobs_profile_orig
-84.220512,23.387739,2025-06-07,20250603,41,qcobs_profile_orig
-88.966949,25.880320,2025-06-07,20250603,41,qcobs_profile_orig
-87.589043,25.456209,2025-06-07,20250603,41,qcobs_profile_orig
-87.754311,28.188410,2025-06-07,20250603,41,qcobs_profile_orig
-79.408768,19.976063,2025-06-07,20250603,36,qcobs_profile_orig
-89.740662,26.911480,2025-05-31,20250604,41,qcobs_profile_orig
-80.562187,23.771481,2025-05-31,20250604,29,qcobs_profile_orig
-85.159760,25.191010,2025-05-31,20250604,40,qcobs_profile_orig
-82.197990,18.891750,2025-05-31,20250604,41,qcobs_profile_orig
-90.507698,25.024000,2025-05-31,20250604,39,qcobs_profile_orig
-81.558594,23.559650,2025-06-01,20250604,35,qcobs_profile_orig
-84.213181,23.667080,2025-06-01,20250604,41,qcobs_profile_orig
-90.552887,27.126160,2025-06-01,20250604,35,qcobs_profile_orig
-96.471992,24.527849,2025-06-01,20250604,29,qcobs_profile_orig
-85.913620,18.751490,2025-06-01,20250604,41,qcobs_profile_orig
-90.062798,26.897301,2025-06-02,20250604,36,qcobs_profile_orig
-88.838081,26.645550,2025-06-02,20250604,41,qcobs_profile_orig
-89.500137,27.703199,2025-06-02,20250604,33,qcobs_profile_orig
-87.471748,25.451151,2025-06-02,20250604,41,qcobs_profile_orig
-84.088310,23.340010,2025-06-02,20250604,41,qcobs_profile_orig
-89.087662,26.007401,2025-06-02,20250604,41,qcobs_profile_orig
-87.232071,25.168369,2025-06-02,20250604,41,qcobs_profile_orig
-87.770653,28.136810,2025-06-02,20250604,41,qcobs_profile_orig
-94.887611,19.333019,2025-06-03,20250604,40,qcobs_profile_orig
-85.404587,23.519711,2025-06-03,20250604,32,qcobs_profile_orig
-92.888168,20.740780,2025-06-03,20250604,40,qcobs_profile_orig
-88.901131,24.263910,2025-06-03,20250604,41,qcobs_profile_orig
-91.684799,26.440090,2025-06-03,20250604,41,qcobs_profile_orig
-96.472008,22.352400,2025-06-03,20250604,41,qcobs_profile_orig
-94.228928,20.090561,2025-06-04,20250604,38,qcobs_profile_orig
-94.460777,19.697969,2025-06-04,20250604,37,qcobs_profile_orig
-89.361191,28.145630,2025-06-04,20250604,31,qcobs_profile_orig
-88.289146,26.838831,2025-06-04,20250604,41,qcobs_profile_orig
-93.023888,25.205240,2025-06-04,20250604,41,qcobs_profile_orig
-88.833397,26.956110,2025-06-04,20250604,41,qcobs_profile_orig
-87.796898,27.616920,2025-06-04,20250604,41,qcobs_profile_orig
-89.405357,26.973021,2025-06-05,20250604,41,qcobs_profile_orig
-80.567207,23.792450,2025-06-05,20250604,30,qcobs_profile_orig
-86.242348,24.609489,2025-06-05,20250604,40,qcobs_profile_orig
-94.922897,25.765301,2025-06-06,20250604,35,qcobs_profile_orig
-81.493530,23.547340,2025-06-06,20250604,35,qcobs_profile_orig
-84.186249,23.913160,2025-06-06,20250604,41,qcobs_profile_orig
-90.552818,27.121189,2025-06-06,20250604,35,qcobs_profile_orig
-96.618233,24.333059,2025-06-06,20250604,32,qcobs_profile_orig
-89.118698,26.771160,2025-06-07,20250604,41,qcobs_profile_orig
-89.501053,27.708469,2025-06-07,20250604,33,qcobs_profile_orig
-87.876579,25.738810,2025-06-07,20250604,41,qcobs_profile_orig
-84.220512,23.387739,2025-06-07,20250604,41,qcobs_profile_orig
-88.966949,25.880320,2025-06-07,20250604,41,qcobs_profile_orig
-87.589043,25.456209,2025-06-07,20250604,41,qcobs_profile_orig
-87.754311,28.188410,2025-06-07,20250604,41,qcobs_profile_orig
-79.408768,19.976063,2025-06-07,20250604,36,qcobs_profile_orig
-94.686272,19.510071,2025-06-08,20250604,40,qcobs_profile_orig
-85.215469,23.521570,2025-06-08,20250604,40,qcobs_profile_orig
-92.806099,20.680040,2025-06-08,20250604,41,qcobs_profile_orig
-88.826363,24.297859,2025-06-08,20250604,41,qcobs_profile_orig
-91.572647,26.496880,2025-06-08,20250604,41,qcobs_profile_orig
-96.516907,22.411381,2025-06-08,20250604,41,qcobs_profile_orig
-81.558594,23.559650,2025-06-01,20250605,35,qcobs_profile_orig
-84.213181,23.667080,2025-06-01,20250605,41,qcobs_profile_orig
-90.552887,27.126160,2025-06-01,20250605,35,qcobs_profile_orig
-96.471992,24.527849,2025-06-01,20250605,29,qcobs_profile_orig
-85.913620,18.751490,2025-06-01,20250605,41,qcobs_profile_orig
-90.062798,26.897301,2025-06-02,20250605,36,qcobs_profile_orig
-88.838081,26.645550,2025-06-02,20250605,41,qcobs_profile_orig
-89.500137,27.703199,2025-06-02,20250605,30,qcobs_profile_orig
-87.471748,25.451151,2025-06-02,20250605,41,qcobs_profile_orig
-84.088310,23.340010,2025-06-02,20250605,41,qcobs_profile_orig
-89.087662,26.007401,2025-06-02,20250605,41,qcobs_profile_orig
-87.232071,25.168369,2025-06-02,20250605,41,qcobs_profile_orig
-87.770653,28.136810,2025-06-02,20250605,41,qcobs_profile_orig
-94.887611,19.333019,2025-06-03,20250605,40,qcobs_profile_orig
-85.404587,23.519711,2025-06-03,20250605,32,qcobs_profile_orig
-92.888168,20.740780,2025-06-03,20250605,40,qcobs_profile_orig
-88.901131,24.263910,2025-06-03,20250605,41,qcobs_profile_orig
-91.684799,26.440090,2025-06-03,20250605,41,qcobs_profile_orig
-96.472008,22.352400,2025-06-03,20250605,41,qcobs_profile_orig
-94.228928,20.090561,2025-06-04,20250605,38,qcobs_profile_orig
-94.460777,19.697969,2025-06-04,20250605,37,qcobs_profile_orig
-89.361191,28.145630,2025-06-04,20250605,28,qcobs_profile_orig
-88.289146,26.838831,2025-06-04,20250605,41,qcobs_profile_orig
-93.023888,25.205240,2025-06-04,20250605,41,qcobs_profile_orig
-88.833397,26.956110,2025-06-04,20250605,41,qcobs_profile_orig
-87.796898,27.616920,2025-06-04,20250605,41,qcobs_profile_orig
-89.405357,26.973021,2025-06-05,20250605,41,qcobs_profile_orig
-80.567207,23.792450,2025-06-05,20250605,30,qcobs_profile_orig
-86.242348,24.609489,2025-06-05,20250605,40,qcobs_profile_orig
-94.922897,25.765301,2025-06-06,20250605,35,qcobs_profile_orig
-81.493530,23.547340,2025-06-06,20250605,35,qcobs_profile_orig
-84.186249,23.913160,2025-06-06,20250605,41,qcobs_profile_orig
-90.552818,27.121189,2025-06-06,20250605,35,qcobs_profile_orig
-96.618233,24.333059,2025-06-06,20250605,32,qcobs_profile_orig
-89.118698,26.771160,2025-06-07,20250605,41,qcobs_profile_orig
-89.501053,27.708469,2025-06-07,20250605,31,qcobs_profile_orig
-87.876579,25.738810,2025-06-07,20250605,41,qcobs_profile_orig
-84.220512,23.387739,2025-06-07,20250605,41,qcobs_profile_orig
-88.966949,25.880320,2025-06-07,20250605,41,qcobs_profile_orig
-87.589043,25.456209,2025-06-07,20250605,41,qcobs_profile_orig
-87.754311,28.188410,2025-06-07,20250605,41,qcobs_profile_orig
-79.408768,19.976063,2025-06-07,20250605,36,qcobs_profile_orig
-94.686272,19.510071,2025-06-08,20250605,40,qcobs_profile_orig
-85.215469,23.521570,2025-06-08,20250605,40,qcobs_profile_orig
-92.806099,20.680040,2025-06-08,20250605,41,qcobs_profile_orig
-88.826363,24.297859,2025-06-08,20250605,41,qcobs_profile_orig
-91.572647,26.496880,2025-06-08,20250605,41,qcobs_profile_orig
-96.516907,22.411381,2025-06-08,20250605,41,qcobs_profile_orig
-94.261391,20.081900,2025-06-09,20250605,38,qcobs_profile_orig
-94.475227,19.784861,2025-06-09,20250605,35,qcobs_profile_orig
-89.372902,28.145550,2025-06-09,20250605,30,qcobs_profile_orig
-88.263542,26.724819,2025-06-09,20250605,41,qcobs_profile_orig
-93.345940,25.091339,2025-06-09,20250605,41,qcobs_profile_orig
-88.540001,27.135611,2025-06-09,20250605,41,qcobs_profile_orig
-87.633141,27.742821,2025-06-09,20250605,41,qcobs_profile_orig
-90.062798,26.897301,2025-06-02,20250606,36,qcobs_profile_orig
-88.838081,26.645550,2025-06-02,20250606,41,qcobs_profile_orig
-89.500137,27.703199,2025-06-02,20250606,29,qcobs_profile_orig
-87.471748,25.451151,2025-06-02,20250606,41,qcobs_profile_orig
-84.088310,23.340010,2025-06-02,20250606,41,qcobs_profile_orig
-89.087662,26.007401,2025-06-02,20250606,41,qcobs_profile_orig
-87.232071,25.168369,2025-06-02,20250606,41,qcobs_profile_orig
-87.770653,28.136810,2025-06-02,20250606,41,qcobs_profile_orig
-94.887611,19.333019,2025-06-03,20250606,40,qcobs_profile_orig
-85.404587,23.519711,2025-06-03,20250606,32,qcobs_profile_orig
-92.888168,20.740780,2025-06-03,20250606,40,qcobs_profile_orig
-88.901131,24.263910,2025-06-03,20250606,41,qcobs_profile_orig
-91.684799,26.440090,2025-06-03,20250606,41,qcobs_profile_orig
-96.472008,22.352400,2025-06-03,20250606,41,qcobs_profile_orig
-94.228928,20.090561,2025-06-04,20250606,38,qcobs_profile_orig
-94.460777,19.697969,2025-06-04,20250606,37,qcobs_profile_orig
-89.361191,28.145630,2025-06-04,20250606,31,qcobs_profile_orig
-88.289146,26.838831,2025-06-04,20250606,41,qcobs_profile_orig
-93.023888,25.205240,2025-06-04,20250606,41,qcobs_profile_orig
-88.833397,26.956110,2025-06-04,20250606,41,qcobs_profile_orig
-87.796898,27.616920,2025-06-04,20250606,41,qcobs_profile_orig
-89.405357,26.973021,2025-06-05,20250606,41,qcobs_profile_orig
-80.567207,23.792450,2025-06-05,20250606,30,qcobs_profile_orig
-86.242348,24.609489,2025-06-05,20250606,40,qcobs_profile_orig
-94.922897,25.765301,2025-06-06,20250606,35,qcobs_profile_orig
-81.493530,23.547340,2025-06-06,20250606,35,qcobs_profile_orig
-84.186249,23.913160,2025-06-06,20250606,41,qcobs_profile_orig
-90.552818,27.121189,2025-06-06,20250606,35,qcobs_profile_orig
-96.618233,24.333059,2025-06-06,20250606,29,qcobs_profile_orig
-89.118698,26.771160,2025-06-07,20250606,41,qcobs_profile_orig
-89.501053,27.708469,2025-06-07,20250606,30,qcobs_profile_orig
-87.876579,25.738810,2025-06-07,20250606,41,qcobs_profile_orig
-84.220512,23.387739,2025-06-07,20250606,41,qcobs_profile_orig
-88.966949,25.880320,2025-06-07,20250606,41,qcobs_profile_orig
-87.589043,25.456209,2025-06-07,20250606,41,qcobs_profile_orig
-87.754311,28.188410,2025-06-07,20250606,41,qcobs_profile_orig
-79.408768,19.976063,2025-06-07,20250606,36,qcobs_profile_orig
-94.686272,19.510071,2025-06-08,20250606,40,qcobs_profile_orig
-85.215469,23.521570,2025-06-08,20250606,40,qcobs_profile_orig
-92.806099,20.680040,2025-06-08,20250606,41,qcobs_profile_orig
-88.826363,24.297859,2025-06-08,20250606,41,qcobs_profile_orig
-91.572647,26.496880,2025-06-08,20250606,41,qcobs_profile_orig
-96.516907,22.411381,2025-06-08,20250606,41,qcobs_profile_orig
-94.261391,20.081900,2025-06-09,20250606,38,qcobs_profile_orig
-94.475227,19.784861,2025-06-09,20250606,35,qcobs_profile_orig
-89.372902,28.145550,2025-06-09,20250606,32,qcobs_profile_orig
-88.263542,26.724819,2025-06-09,20250606,41,qcobs_profile_orig
-93.345940,25.091339,2025-06-09,20250606,41,qcobs_profile_orig
-88.540001,27.135611,2025-06-09,20250606,41,qcobs_profile_orig
-87.633141,27.742821,2025-06-09,20250606,41,qcobs_profile_orig
-89.389420,26.726000,2025-06-10,20250606,41,qcobs_profile_orig
-80.571899,23.808189,2025-06-10,20250606,30,qcobs_profile_orig
-86.913757,24.939529,2025-06-10,20250606,40,qcobs_profile_orig
-82.343826,19.018400,2025-06-10,20250606,41,qcobs_profile_orig
-89.930702,25.161699,2025-06-10,20250606,40,qcobs_profile_orig
-94.887611,19.333019,2025-06-03,20250607,40,qcobs_profile_orig
-85.404587,23.519711,2025-06-03,20250607,32,qcobs_profile_orig
-92.888168,20.740780,2025-06-03,20250607,40,qcobs_profile_orig
-88.901131,24.263910,2025-06-03,20250607,41,qcobs_profile_orig
-91.684799,26.440090,2025-06-03,20250607,41,qcobs_profile_orig
-96.472008,22.352400,2025-06-03,20250607,41,qcobs_profile_orig
-94.228928,20.090561,2025-06-04,20250607,38,qcobs_profile_orig
-94.460777,19.697969,2025-06-04,20250607,37,qcobs_profile_orig
-89.361191,28.145630,2025-06-04,20250607,31,qcobs_profile_orig
-88.289146,26.838831,2025-06-04,20250607,41,qcobs_profile_orig
-93.023888,25.205240,2025-06-04,20250607,41,qcobs_profile_orig
-88.833397,26.956110,2025-06-04,20250607,41,qcobs_profile_orig
-87.796898,27.616920,2025-06-04,20250607,41,qcobs_profile_orig
-89.405357,26.973021,2025-06-05,20250607,41,qcobs_profile_orig
-80.567207,23.792450,2025-06-05,20250607,30,qcobs_profile_orig
-86.242348,24.609489,2025-06-05,20250607,40,qcobs_profile_orig
-94.922897,25.765301,2025-06-06,20250607,35,qcobs_profile_orig
-81.493530,23.547340,2025-06-06,20250607,35,qcobs_profile_orig
-84.186249,23.913160,2025-06-06,20250607,41,qcobs_profile_orig
-90.552818,27.121189,2025-06-06,20250607,35,qcobs_profile_orig
-96.618233,24.333059,2025-06-06,20250607,28,qcobs_profile_orig
-89.118698,26.771160,2025-06-07,20250607,41,qcobs_profile_orig
-89.501053,27.708469,2025-06-07,20250607,28,qcobs_profile_orig
-87.876579,25.738810,2025-06-07,20250607,41,qcobs_profile_orig
-84.220512,23.387739,2025-06-07,20250607,41,qcobs_profile_orig
-88.966949,25.880320,2025-06-07,20250607,41,qcobs_profile_orig
-87.589043,25.456209,2025-06-07,20250607,41,qcobs_profile_orig
-87.754311,28.188410,2025-06-07,20250607,41,qcobs_profile_orig
-79.408768,19.976063,2025-06-07,20250607,36,qcobs_profile_orig
-94.686272,19.510071,2025-06-08,20250607,40,qcobs_profile_orig
-85.215469,23.521570,2025-06-08,20250607,40,qcobs_profile_orig
-92.806099,20.680040,2025-06-08,20250607,41,qcobs_profile_orig
-88.826363,24.297859,2025-06-08,20250607,41,qcobs_profile_orig
-91.572647,26.496880,2025-06-08,20250607,41,qcobs_profile_orig
-96.516907,22.411381,2025-06-08,20250607,41,qcobs_profile_orig
-94.261391,20.081900,2025-06-09,20250607,38,qcobs_profile_orig
-94.475227,19.784861,2025-06-09,20250607,35,qcobs_profile_orig
-89.372902,28.145550,2025-06-09,20250607,32,qcobs_profile_orig
-88.263542,26.724819,2025-06-09,20250607,41,qcobs_profile_orig
-93.345940,25.091339,2025-06-09,20250607,41,qcobs_profile_orig
-88.540001,27.135611,2025-06-09,20250607,41,qcobs_profile_orig
-87.633141,27.742821,2025-06-09,20250607,41,qcobs_profile_orig
-89.389420,26.726000,2025-06-10,20250607,41,qcobs_profile_orig
-80.571899,23.808189,2025-06-10,20250607,30,qcobs_profile_orig
-86.913757,24.939529,2025-06-10,20250607,40,qcobs_profile_orig
-82.343826,19.018400,2025-06-10,20250607,41,qcobs_profile_orig
-89.930702,25.161699,2025-06-10,20250607,40,qcobs_profile_orig
-81.198570,23.643850,2025-06-11,20250607,34,qcobs_profile_orig
-84.168961,24.126350,2025-06-11,20250607,41,qcobs_profile_orig
-90.567398,27.123011,2025-06-11,20250607,34,qcobs_profile_orig
-96.506592,24.315210,2025-06-11,20250607,35,qcobs_profile_orig
-86.074570,18.736540,2025-06-11,20250607,41,qcobs_profile_orig
-94.228928,20.090561,2025-06-04,20250608,38,qcobs_profile_orig
-94.460777,19.697969,2025-06-04,20250608,37,qcobs_profile_orig
-89.361191,28.145630,2025-06-04,20250608,31,qcobs_profile_orig
-88.289146,26.838831,2025-06-04,20250608,41,qcobs_profile_orig
-93.023888,25.205240,2025-06-04,20250608,41,qcobs_profile_orig
-88.833397,26.956110,2025-06-04,20250608,41,qcobs_profile_orig
-87.796898,27.616920,2025-06-04,20250608,41,qcobs_profile_orig
-89.405357,26.973021,2025-06-05,20250608,41,qcobs_profile_orig
-80.567207,23.792450,2025-06-05,20250608,30,qcobs_profile_orig
-86.242348,24.609489,2025-06-05,20250608,40,qcobs_profile_orig
-94.922897,25.765301,2025-06-06,20250608,35,qcobs_profile_orig
-81.493530,23.547340,2025-06-06,20250608,35,qcobs_profile_orig
-84.186249,23.913160,2025-06-06,20250608,41,qcobs_profile_orig
-90.552818,27.121189,2025-06-06,20250608,35,qcobs_profile_orig
-96.618233,24.333059,2025-06-06,20250608,28,qcobs_profile_orig
-89.118698,26.771160,2025-06-07,20250608,41,qcobs_profile_orig
-89.501053,27.708469,2025-06-07,20250608,27,qcobs_profile_orig
-87.876579,25.738810,2025-06-07,20250608,41,qcobs_profile_orig
-84.220512,23.387739,2025-06-07,20250608,41,qcobs_profile_orig
-88.966949,25.880320,2025-06-07,20250608,41,qcobs_profile_orig
-87.589043,25.456209,2025-06-07,20250608,41,qcobs_profile_orig
-87.754311,28.188410,2025-06-07,20250608,41,qcobs_profile_orig
-79.408768,19.976063,2025-06-07,20250608,36,qcobs_profile_orig
-94.686272,19.510071,2025-06-08,20250608,40,qcobs_profile_orig
-85.215469,23.521570,2025-06-08,20250608,40,qcobs_profile_orig
-92.806099,20.680040,2025-06-08,20250608,41,qcobs_profile_orig
-88.826363,24.297859,2025-06-08,20250608,41,qcobs_profile_orig
-91.572647,26.496880,2025-06-08,20250608,41,qcobs_profile_orig
-96.516907,22.411381,2025-06-08,20250608,41,qcobs_profile_orig
-94.261391,20.081900,2025-06-09,20250608,38,qcobs_profile_orig
-94.475227,19.784861,2025-06-09,20250608,35,qcobs_profile_orig
-89.372902,28.145550,2025-06-09,20250608,32,qcobs_profile_orig
-88.263542,26.724819,2025-06-09,20250608,41,qcobs_profile_orig
-93.345940,25.091339,2025-06-09,20250608,41,qcobs_profile_orig
-88.540001,27.135611,2025-06-09,20250608,41,qcobs_profile_orig
-87.633141,27.742821,2025-06-09,20250608,41,qcobs_profile_orig
-89.389420,26.726000,2025-06-10,20250608,41,qcobs_profile_orig
-80.571899,23.808189,2025-06-10,20250608,30,qcobs_profile_orig
-86.913757,24.939529,2025-06-10,20250608,40,qcobs_profile_orig
-82.343826,19.018400,2025-06-10,20250608,41,qcobs_profile_orig
-89.930702,25.161699,2025-06-10,20250608,40,qcobs_profile_orig
-81.198570,23.643850,2025-06-11,20250608,34,qcobs_profile_orig
-84.168961,24.126350,2025-06-11,20250608,41,qcobs_profile_orig
-90.567398,27.123011,2025-06-11,20250608,34,qcobs_profile_orig
-96.506592,24.315210,2025-06-11,20250608,35,qcobs_profile_orig
-86.074570,18.736540,2025-06-11,20250608,41,qcobs_profile_orig
-89.543854,26.908840,2025-06-12,20250608,41,qcobs_profile_orig
-89.496712,27.721951,2025-06-12,20250608,28,qcobs_profile_orig
-84.692513,23.833160,2025-06-12,20250608,40,qcobs_profile_orig
-88.297379,25.786501,2025-06-12,20250608,41,qcobs_profile_orig
-84.116112,23.454679,2025-06-12,20250608,41,qcobs_profile_orig
